id,brand,gym_name,street_address,postal_code,city,region,country,homepage,instagram,latitude,longitude,bouldering,lead,top_rope,moonboard,kilterboard,spraywall,continent,grading_type,last_verified,status,status_date,successor_id
fr-espacevertical-smh,Espace Vertical,Espace Vertical Saint-Martin-d'Hères,Rue Marceau Leyssieux 12,38400,Saint-Martin-d'Hères,Auvergne-Rhône-Alpes,France,,@espacevertical,45.1848059,5.7565397,true,true,true,,,,Europe,,2026-06-13,,,
de-bouldergarten-berlin,Bouldergarten,Bouldergarten,Thiemannstraße - Tor 4,12059,Berlin,Berlin,Germany,,@bouldergarten,52.4793487,13.4513117,true,true,false,,,,Europe,,2026-06-13,,,
de-magicmountain-berlin,Magic Mountain,Magic Mountain Berlin,Böttgerstraße 20,13357,Berlin,Berlin,Germany,https://www.magicmountain.de,@magicmountainberlin,52.5485758,13.3818333,true,true,true,,,,Europe,,2026-06-13,,,
se-klatterdomen-goteborg,Klätterdomen,Klätterdomen,Övre Kaserngården 2,415 27,Göteborg,Västra Götaland,Sweden,https://klatterdomen.se,@klatterdomen,57.7360729,12.0304286,true,true,true,,,,Europe,,2026-06-13,,,
se-backaboulder-goteborg,Backa Boulder,Backa Boulder,Herkulesgatan 1,417 03,Göteborg,Västra Götaland,Sweden,,@backaboulder,57.7197504,11.9510503,true,false,false,,,,Europe,,2026-06-13,,,
no-oslo-mikrobuldreri,Oslo Mikrobuldreri,Oslo Mikrobuldreri,,,Oslo,Oslo,Norway,,@oslomikrobuldreri,,,true,false,false,,,,Europe,,2026-06-13,,,
no-trondheim-klatresenter,Trondheim Klatresenter,Trondheim Klatresenter,Thonning Owesens gate,7061,Trondheim,Trøndelag,Norway,,,63.4326574,10.4662988,true,true,true,,,,Europe,,,,,
no-sorlandet-klatresenter,Sørlandet Klatresenter,Sørlandet Klatresenter,Odderøyveien,4610,Kristiansand,Agder,Norway,,@sorlandetklatresenter,58.1376395,7.9998888,true,true,true,,,,Europe,,2026-06-13,,,
fr-blocsession-marseille-centre,Bloc Session,Bloc Session Marseille Centre,Chemin Saint-Jean-du-Désert 164,13005,Marseille,Provence-Alpes-Côte d'Azur,France,https://www.blocsession.com/salle-escalade/marseille-centre/,,43.2933688,5.4120477,true,false,false,,,,Europe,,2026-06-13,,,
fr-blocsession-marseille-sud,Bloc Session,Bloc Session Marseille Sud,,,Marseille,Provence-Alpes-Côte d'Azur,France,https://www.blocsession.com/salle-escalade/marseille-sud/,,,,true,false,false,,,,Europe,,2026-06-13,,,
de-boulderhaus-darmstadt,Boulderhaus,Boulderhaus Darmstadt,Landwehrstraße 79,64293,Darmstadt,Hessen,Germany,,@boulderhaus_darmstadt,49.8799322,8.6362005,true,false,false,,,,Europe,,2026-06-13,,,
de-rockerei-stuttgart,Rockerei,Rockerei (DAV Schwaben),Stammheimer Straße 41,70435,Stuttgart,Baden-Württemberg,Germany,,@rockerei,48.8345647,9.1634091,true,true,true,,,,Europe,,2026-06-13,,,
de-bouldercity-dresden,Bouldercity Dresden,Bouldercity Dresden,Bischofsweg 32,01099,Dresden,Sachsen,Germany,,@bouldercitydresden,51.0696095,13.7532088,true,false,false,,,,Europe,,2026-06-13,,,
de-cube-wetzlar,Cube,Cube Kletterzentrum Wetzlar,Sportparkstraße 3a,35578,Wetzlar,Hessen,Germany,,@cubekletterzentrum,50.5537468,8.5255202,true,true,true,,,,Europe,,2026-06-13,,,
de-studiobloc-darmstadt,Studio Bloc,Studio Bloc Darmstadt,Gottlieb-Daimler-Straße 6,64319,Pfungstadt,Hessen,Germany,https://darmstadt.studiobloc.de,@studio_bloc_darmstadt,49.8155724,8.6108752,true,false,false,,,,Europe,,2026-06-13,,,
nl-mountainnetwork-nieuwegein,Mountain Network,Mountain Network Nieuwegein,Blokhoeve 12,3438 LC,Nieuwegein,Utrecht,Netherlands,https://www.climbingnetwork.nl,,52.0465338,5.0917806,true,true,true,,,,Europe,,2026-06-13,,,
nl-beest-rotterdam,Beest,Beest Boulders Rotterdam,Benthemplein 10,3032 CC,Rotterdam,Zuid-Holland,Netherlands,,,51.9274849,4.4761673,true,false,false,,,,Europe,,,,,
se-malmo-klatterklubb,Malmö Klätterklubb,Malmö Klätterklubb,Eric Perssons väg 1E,217 62,Malmö,Skåne,Sweden,https://malmoklatterklubb.se,,55.5851468,12.9912602,true,true,true,,,,Europe,,2026-06-13,,,
de-blochuette-augsburg,Bloc-Hütte,Bloc-Hütte Augsburg,Austraße 35,86153,Augsburg,Bayern,Germany,https://bloc-huette.de,@blochuetteaugsburg,48.3900528,10.8875163,true,false,false,,,,Europe,,2026-06-13,,,
de-flashh-hamburg,FLASHH,FLASHH Boulderspot,,,Hamburg,Hamburg,Germany,,@flashh_boulderspot,,,true,false,false,,,,Europe,,2026-06-13,,,
de-dav-augsburg,DAV Kletterzentrum,DAV Kletterzentrum Augsburg,Ilsungstraße 15b,86161,Augsburg,Bayern,Germany,,@dav_kletterzentrum_augsburg,48.3404126,10.9107905,true,true,true,,,,Europe,,2026-06-13,,,
fr-isatix-mondeville,Isatix,Isatix Mondeville,D 230,14120,Mondeville,Normandie,France,https://www.isatix.com,,49.1536232,-0.2894319,true,true,true,,,,Europe,,2026-06-13,,,
nl-energiehaven-utrecht,Energiehaven,Boulderhal Energiehaven,Elektronweg 10A,3542 AC,Utrecht,Utrecht,Netherlands,https://www.boulderhalenergiehaven.nl,,52.0999770,5.0709044,true,false,false,,true,,Europe,,2026-06-13,,,
nl-luchthaven-amsterdam,Luchthaven,Boulderhal Luchthaven,Anthony Fokkerweg 75,1059 CP,Amsterdam,Noord-Holland,Netherlands,https://www.boulderhalluchthaven.nl,,52.3398940,4.8424523,true,false,false,,,,Europe,,2026-06-13,,,
nl-klimmuur-amsterdam,Klimmuur,De Klimmuur Centraal Amsterdam,,,Amsterdam,Noord-Holland,Netherlands,https://www.deklimmuur.nl,,,,true,true,true,,,,Europe,,2026-06-13,,,
se-crux-uppsala,Crux,Crux Uppsala,Seminariegatan 33,752 28,Uppsala,Uppsala,Sweden,https://www.crux.se,,59.8713824,17.6080777,true,true,true,,,,Europe,,2026-06-13,,,
es-climbat-foixarda,Climbat,Climbat La Foixarda,Camí de La Foixarda,08038,Barcelona,Catalonia,Spain,https://climbat.com,@climbatcenters,41.3665890,2.1481218,true,true,true,,,,Europe,,2026-06-14,,,
es-climbat-xmadrid,Climbat,Climbat X-Madrid,,,Alcorcón,Community of Madrid,Spain,https://climbat.com,@climbatcenters,,,true,true,true,,,,Europe,,2026-06-14,,,
es-climbat-aviles,Climbat,Climbat Avilés,,,Avilés,Asturias,Spain,https://climbat.com,@climbatcenters,,,true,true,true,,,,Europe,,2026-06-14,,,
es-climbat-barakaldo,Climbat,Climbat Barakaldo,,,Barakaldo,Basque Country,Spain,https://climbat.com,@climbatcenters,,,true,true,true,,,,Europe,,2026-06-14,,,
es-climbat-zaragoza,Climbat,Climbat Zaragoza,,,Zaragoza,Aragon,Spain,https://climbat.com,@climbatcenters,,,true,true,true,,,,Europe,,2026-06-14,,,
es-climbat-murcia,Climbat,Climbat Murcia,,,Murcia,Region of Murcia,Spain,https://climbat.com,@climbatcenters,,,true,true,true,,,,Europe,,2026-06-14,,,
it-urbanwall-pero,Urban Wall,Urban Wall Milano Climbing Factory,Via Antonio Gramsci 29,20016,Pero,Lombardy,Italy,,,45.5112491,9.0914364,true,true,true,,,,Europe,,,,,
it-manga-milano,Manga Climbing,Manga Climbing,Via Giovanni Livraghi 25,20126,Milano,Lombardy,Italy,https://www.mangaclimbing.it,,45.5160489,9.2228263,true,true,true,,,,Europe,,2026-06-14,,,
pl-murall-annopol,Murall,Murall Warszawa Annopol,Annopol 3,03-236,Warszawa,Masovian,Poland,,@murall_warszawa_annopol,52.3014318,21.0201608,true,false,false,,,,Europe,,2026-06-14,,,
pl-murall-krakowska,Murall,Murall Warszawa Krakowska,Aleja Krakowska 61,02-183,Warszawa,Masovian,Poland,,@murall_warszawa_krakowska,52.1703224,20.9326898,true,false,false,,,,Europe,,2026-06-14,,,
pl-forteca-krakow,Forteca,Centrum Wspinaczkowe Forteca,Ludowa 6,30-534,Kraków,Lesser Poland,Poland,,,50.0387949,19.9635232,true,true,true,,,,Europe,,,,,
ch-minimum-zurich,Minimum,Minimum Boulder,Flüelastrasse 31,8047,Zürich,Zürich,Switzerland,https://minimum.ch,,47.3816514,8.4953196,true,false,false,,,,Europe,,2026-06-14,,,
ch-boulderlounge-schlieren,Boulderlounge,Boulderlounge Schlieren,Zürcherstrasse 39,8952,Schlieren,Zürich,Switzerland,https://www.boulderlounge.ch/schlieren/,,47.3989924,8.4529016,true,false,false,true,true,,Europe,,2026-06-14,,,
ch-bimano-bern,Bimano,Bimano,Zentweg 1a,3006,Bern,Bern,Switzerland,https://www.bimano.ch,,46.9585930,7.4723678,true,false,false,,true,,Europe,,2026-06-14,,,
be-terresneuves-brussels,Terres Neuves,Terres Neuves,Rue Terre-Neuve - Nieuwland,1000,Brussels,Brussels,Belgium,,@terresneuves.bxl,50.8425487,4.3475814,true,true,true,,,,Europe,,2026-06-14,,,
be-klimax-brussels,Klimax,Klimax,,,Brussels,Brussels,Belgium,,,,,true,true,true,,,,Europe,,,,,
pt-vertigo-lisbon,Vertigo,Vertigo Climbing Center,Avenida Infante Dom Henrique Fracção S,1950-408,Lisbon,Lisbon,Portugal,https://vertigoclimbing.pt,,38.7399020,-9.1020322,true,true,true,,,,Europe,,2026-06-14,,,
pt-escala25-lisbon,Escala25,Escala25,Avenida da Índia 52,1300-141,Lisbon,Lisbon,Portugal,https://escala25.com,,38.7003518,-9.1788150,true,true,true,,,,Europe,,2026-06-14,,,
pt-saorock-porto,SaoRock,SaoRock,,,Porto,Porto,Portugal,,,,,true,true,true,,,,Europe,,,,,
gb-hangar-liverpool-north,The Climbing Hangar,The Climbing Hangar Liverpool North,Birchall Street,L20 8PD,Liverpool,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,53.4319306,-2.9915826,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-liverpool-south,The Climbing Hangar,The Climbing Hangar Liverpool South,Speke Road,L19 2RF,Liverpool,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,53.3513036,-2.8858389,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-sheffield,The Climbing Hangar,The Climbing Hangar Sheffield,Sutherland Street,S4 7WG,Sheffield,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,53.3919174,-1.4509093,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-plymouth,The Climbing Hangar,The Climbing Hangar Plymouth,Burrington Business Park,PL5 3LX,Plymouth,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,50.4038063,-4.1658540,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-exeter,The Climbing Hangar,The Climbing Hangar Exeter,Marsh Green Road,EX2 8NY,Exeter,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,50.7092899,-3.5279747,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-swansea,The Climbing Hangar,The Climbing Hangar Swansea,Castell Close,SA7 9FH,Swansea,Wales,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,51.6568521,-3.9077982,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-bristol,The Climbing Hangar,The Climbing Hangar Bristol,,,Bristol,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,,,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-edinburgh,The Climbing Hangar,The Climbing Hangar Edinburgh,East Telferton 4,EH7 6XD,Edinburgh,Scotland,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,55.9560589,-3.1241059,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-reading,The Climbing Hangar,The Climbing Hangar Reading,Stadium Way Unit 8,RG30 6BX,Reading,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,51.4634208,-1.0129267,true,false,false,,,,Europe,,2026-06-14,,,
gb-hangar-southampton,The Climbing Hangar,The Climbing Hangar Southampton,,,Southampton,England,United Kingdom,https://www.theclimbinghangar.com,@theclimbinghangar,,,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-sheffield,Depot Climbing,Depot Climbing Sheffield,232 Woodbourn Road,S9 3LQ,Sheffield,England,United Kingdom,https://www.depotclimbing.co.uk,,53.3851737,-1.4410991,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-nottingham,Depot Climbing,Depot Climbing Nottingham,4 King Edward Street,NG1 1EU,Nottingham,England,United Kingdom,https://www.depotclimbing.co.uk,,52.9571166,-1.1435437,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-birmingham,Depot Climbing,Depot Climbing Birmingham,10 Sherlock Street,B5 6LU,Birmingham,England,United Kingdom,https://www.depotclimbing.co.uk,,52.4718056,-1.8920782,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-leeds-pudsey,Depot Climbing,Depot Climbing Pudsey,173 Richardshaw Lane,LS28 6AA,Leeds,England,United Kingdom,https://www.depotclimbing.co.uk,,53.8033822,-1.6669906,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-leeds-armley,Depot Climbing,Depot Climbing Armley,Armley Road,LS12 2EL,Leeds,England,United Kingdom,https://www.depotclimbing.co.uk,,53.7973571,-1.5739846,true,false,false,,,,Europe,,2026-06-14,,,
gb-depot-manchester,Depot Climbing,Depot Climbing Manchester,Southmoor Road,M23 9XD,Manchester,England,United Kingdom,https://www.depotclimbing.co.uk,,53.3972829,-2.2931510,true,false,false,,,,Europe,,2026-06-14,,,
gb-substation-brixton,Substation,Substation Brixton,Ellerslie Square,SW2 5DZ,London,England,United Kingdom,https://brixton.substation.co.uk,,51.4586827,-0.1283829,true,false,false,,,,Europe,,2026-06-14,,,
ie-awesomewalls-dublin,Awesome Walls,Awesome Walls Dublin,"North Road, Finglas",,Dublin,Leinster,Ireland,https://awesomewalls.ie,,53.4009451,-6.3088622,true,true,true,,,,Europe,,2026-06-14,,,
ie-awesomewalls-cork,Awesome Walls,Awesome Walls Cork,Model Farm Road,T12 A9XE,Cork,Munster,Ireland,https://www.awesomewalls.ie/cork/,,51.8906506,-8.5381490,true,true,true,,,,Europe,,2026-06-14,,,
ie-dublin-climbing-centre,Dublin Climbing Centre,Dublin Climbing Centre,Square Industrial Complex,D24 P5KE,Dublin,Leinster,Ireland,https://www.dublinclimbingcentre.ie,@dublinclimbingcentre,53.2898272,-6.3711066,true,true,true,,,,Europe,,2026-06-14,,,
cz-hangar-brno,HANGAR,HANGAR Brno,Pražákova,619 00,Brno,South Moravian,Czech Republic,https://hangarbrno.cz,,49.1672983,16.6019216,true,false,false,,,,Europe,,2026-06-14,,,
cz-hudy-karlin,HUDY Boulder,HUDY Boulder Karlín,Křižíkova,186 00,Praha,Prague,Czech Republic,,,50.0934551,14.4533400,true,false,false,,,,Europe,,,,,
cz-bigwall-praha,Big Wall,Big Wall,Klečákova,190 07,Praha,Prague,Czech Republic,,,50.1055425,14.4999986,true,true,true,,,,Europe,,,,,
cz-boulderbar-praha,Boulder Bar,Boulder Bar Praha,V Jámě 6,111 21,Praha,Prague,Czech Republic,,,50.0801366,14.4246912,true,false,false,,,,Europe,,,,,
hu-spot-budapest,Spot Boulder,Spot Boulder,Rottenbiller utca 35,1077,Budapest,Budapest,Hungary,https://spotboulder.hu,,47.5056189,19.0744918,true,false,false,,,,Europe,,2026-06-14,,,
hu-spider-budapest,Spider Club,Spider Club Óbuda,Fényes Adolf utca 19-21,1036,Budapest,Budapest,Hungary,,,47.5356337,19.0418263,true,true,true,,,,Europe,,,,,
hu-fless-budapest,Fless,Fless Bouldering Gym,,,Budapest,Budapest,Hungary,,,,,true,false,false,,,,Europe,,,,,
hu-flow-budapest,Flow Boulder,Flow Boulder,Hengermalom út 19-21,1117,Budapest,Budapest,Hungary,,@flowboulderhungary,47.4590771,19.0510303,true,false,false,,,,Europe,,2026-06-14,,,
hu-gravity-budapest,Gravity Budapest,Gravity Budapest Boulder Bar,,,Budapest,Budapest,Hungary,https://gravitybudapest.com,,,,true,false,false,,,,Europe,,2026-06-14,,,
hu-boulderacademy-budapest,Boulder Academy,Boulder Academy Budapest,Könyves Kálmán körút 12-14,1097,Budapest,Budapest,Hungary,,@boulderacademybudapest,47.4712640,19.0837209,true,false,false,,,,Europe,,2026-06-14,,,
gr-crux-thessaloniki,CRUX,CRUX Climbing Gym,,,Thessaloniki,Central Macedonia,Greece,,@crux_thessaloniki,,,true,true,true,true,,,Europe,,2026-06-14,,,
gr-xclimb-thessaloniki,X Climb,X Climb,,,Thessaloniki,Central Macedonia,Greece,,@x_climb,,,true,false,false,true,,,Europe,,2026-06-14,,,
gr-athens-climbing-project,Athens Climbing Project,Athens Climbing Project,Ίριδος 44,152 31,Athens,Attica,Greece,,@athensmonoclimb,38.0106735,23.8069700,true,false,false,,,,Europe,,2026-06-14,,,
gr-nobiggie-athens,No Biggie,No Biggie,Εθνάρχου Μακαρίου 34,163 41,Athens,Attica,Greece,,@nobiggie34,37.9238125,23.7483145,true,false,false,true,,,Europe,,2026-06-14,,,
ee-kivi-tallinn,Kivi Climbing,Kivi Climbing,Pärnu mnt 139e,11317,Tallinn,Harju,Estonia,,,59.4047276,24.7344556,true,false,false,,,,Europe,,,,,
ee-ronimisministeerium-tallinn,Ronimisministeerium,Ronimisministeerium,Hipodroomi 13,10614,Tallinn,Harju,Estonia,,,59.4350377,24.7030900,true,true,true,,,,Europe,,,,,
ee-koalarocks-tallinn,Koala Rocks,Koala Rocks,,,Tallinn,Harju,Estonia,,,,,true,false,false,,,,Europe,,,,,
